age,income,visits,rating,engagement,location,product_type,season,target
29.0,86099.0,6.0,4.525539404747444,28.82,Rural,C,Spring,7889.76
38.0,71577.0,10.0,3.972986434892461,7.12,Rural,B,Autumn,5509.22
18.0,32295.0,4.0,4.08592671108145,35.32,Suburban,C,Winter,7739.81
18.0,38441.0,11.0,4.283547867365013,13.15,Rural,D,Summer,5333.78
26.0,50992.0,11.0,3.695062785610234,50.87,Suburban,B,Autumn,7650.1
32.0,101998.0,11.0,3.601406196587661,30.52,Suburban,D,Autumn,5769.14
39.0,40825.0,9.0,4.141527265137951,78.12,Urban,A,Summer,8354.59
53.0,75203.0,10.0,3.4836000383798096,15.63,Suburban,D,Autumn,4930.52
45.0,69692.0,9.0,3.8720885917392067,48.01,Rural,B,Winter,7481.61
33.0,132336.0,17.0,3.5678381800745704,67.03,Rural,D,Spring,7352.55
35.0,58639.0,9.0,3.8365323067431625,4.07,Rural,D,Summer,4405.87
23.0,30000.0,13.0,3.8814575469911485,33.81,Urban,B,Winter,7180.96
35.0,82738.0,7.0,3.215783711625434,4.35,Suburban,D,Autumn,3976.18
32.0,174386.0,10.0,3.540798146486935,34.58,Rural,B,Spring,7253.36
39.0,85493.0,10.0,3.8626203366706995,21.53,Suburban,D,Autumn,5336.46
25.0,40383.0,10.0,2.6361109679502444,39.69,Suburban,D,Autumn,6044.39
41.0,34858.0,4.0,3.742269097292881,39.17,Urban,B,Winter,7324.28
53.0,37180.0,4.0,3.0908689974478323,38.32,Rural,C,Spring,8030.52
34.0,163025.0,5.0,3.943367355807253,27.02,Suburban,D,Spring,5808.63
40.0,50835.0,5.0,3.793075152982529,8.95,Urban,A,Autumn,5084.39
43.0,42988.0,5.0,,21.92,Suburban,D,Spring,5463.78
30.0,55314.0,6.0,3.514640385142759,27.66,Urban,B,Autumn,6963.6
38.0,51100.0,6.0,2.9061440151867783,7.94,Suburban,D,Autumn,4292.16
35.0,131114.0,13.0,4.502462946886805,,Rural,D,Spring,6376.43
36.0,36054.0,7.0,3.9430010035153793,14.66,Urban,C,Summer,7327.2
26.0,108047.0,11.0,3.9807140052472603,36.41,Rural,C,Spring,8153.32
35.0,63643.0,9.0,3.6845651713581953,8.07,Rural,C,Autumn,6313.94
41.0,109482.0,9.0,4.146651266109663,26.2,Rural,D,Autumn,5720.14
52.0,132099.0,3.0,3.758897710474927,38.18,Rural,D,Spring,6344.18
47.0,62467.0,12.0,3.9739103374278373,,Suburban,C,Spring,8957.35
61.0,51147.0,4.0,2.269513651400915,27.46,Suburban,B,Summer,6783.1
26.0,61888.0,10.0,3.8281504811384868,13.14,Suburban,D,Spring,5004.16
45.0,57103.0,3.0,3.199336122447947,41.95,Suburban,A,Spring,6584.29
37.0,30000.0,6.0,4.434254223522262,32.83,Suburban,B,Summer,7297.63
61.0,130124.0,6.0,3.9847313059607194,9.77,Rural,D,Winter,4587.71
25.0,67703.0,6.0,3.85595994335746,5.35,Suburban,B,Spring,5404.96
25.0,33472.0,5.0,3.5939359750027395,67.45,Rural,C,Spring,9159.97
28.0,30000.0,3.0,3.3188611450128462,36.15,Urban,B,Winter,7187.24
18.0,30000.0,11.0,4.070135926363352,56.84,Urban,A,Spring,7613.35
29.0,88013.0,8.0,2.951319453336832,17.65,Suburban,B,Summer,6359.07
26.0,43937.0,10.0,4.7695598412754565,7.08,Urban,A,Spring,5278.32
37.0,47693.0,5.0,4.250853328617559,32.92,Urban,D,Spring,6385.47
39.0,76426.0,9.0,3.282910044661162,28.18,Rural,D,Spring,5825.04
58.0,46257.0,14.0,2.725149684385218,15.51,Urban,D,Spring,5274.01
46.0,78689.0,8.0,4.280142742966636,20.91,Rural,C,Spring,7398.78
28.0,62795.0,10.0,4.856077821901607,21.23,Urban,B,Spring,7021.22
24.0,57408.0,6.0,3.129299165052892,34.97,Urban,D,Spring,6357.86
41.0,30000.0,16.0,2.6772012815314667,34.84,Rural,C,Winter,7555.03
19.0,39741.0,10.0,3.8464121433678162,29.69,Suburban,D,Summer,6074.12
57.0,80924.0,10.0,2.4002086062155796,13.66,Rural,A,Winter,4943.01
49.0,42574.0,9.0,4.203171797255728,,Rural,C,Winter,6071.5
29.0,109391.0,8.0,2.676908287815132,15.11,Suburban,C,Summer,6922.41
18.0,193532.0,9.0,3.872169946734655,32.88,Rural,A,Summer,6666.73
51.0,83133.0,10.0,3.9792361865953576,5.18,Suburban,A,Spring,4598.18
34.0,126300.0,7.0,3.901556972383668,19.47,Urban,A,Spring,5991.71
50.0,85851.0,6.0,4.506619993287517,30.99,Rural,B,Winter,6906.16
18.0,45838.0,4.0,3.8242008369967353,10.12,Rural,B,Summer,6085.02
28.0,66176.0,10.0,4.1707140146556325,17.9,Urban,A,Winter,5670.56
35.0,163842.0,6.0,3.274151157048262,26.42,Rural,B,Spring,6831.65
36.0,46084.0,4.0,3.385139581027489,38.67,Urban,D,Spring,6502.04
30.0,35608.0,13.0,4.052597203957202,53.8,Rural,B,Autumn,7886.8
42.0,33959.0,5.0,4.372599429983121,5.44,Rural,C,Autumn,6145.55
22.0,53704.0,5.0,4.353409645869244,19.86,Rural,B,Spring,6665.58
33.0,36253.0,7.0,3.6938502659666286,43.39,Suburban,B,Spring,7486.03
36.0,138276.0,,3.5343618695987113,41.64,Rural,D,Autumn,6319.28
41.0,66715.0,5.0,4.679847691773059,67.66,Rural,A,Spring,7804.05
44.0,97330.0,9.0,3.141357591421933,6.53,Rural,B,Spring,5466.68
22.0,51569.0,12.0,3.643801067814549,17.63,Suburban,A,Autumn,5433.73
18.0,33857.0,9.0,4.500362293513708,52.18,Urban,C,Winter,8749.76
50.0,31111.0,6.0,3.6464573218708827,48.96,Suburban,A,Spring,6898.51
39.0,38025.0,6.0,3.5645609421176445,35.28,Rural,B,Autumn,7081.85
26.0,71237.0,9.0,2.9676115878462657,6.61,Urban,C,Summer,6599.84
54.0,77648.0,8.0,3.4399003781515884,47.72,Urban,C,Spring,8644.77
36.0,80951.0,9.0,3.7674926052941524,38.94,Rural,B,Spring,7429.85
49.0,30000.0,11.0,3.7386968913055547,35.59,Rural,B,Autumn,7108.98
36.0,59862.0,8.0,4.3290702194296244,56.49,Rural,A,Spring,7406.27
60.0,35845.0,6.0,3.9717735925750675,9.66,Suburban,C,Summer,6665.87
56.0,73184.0,5.0,3.179679086710727,39.49,Suburban,C,Summer,8146.72
32.0,76080.0,8.0,3.363465201614902,3.23,Suburban,D,Autumn,3858.06
47.0,33320.0,10.0,5.0,16.63,Suburban,D,Summer,5510.31
43.0,97150.0,8.0,3.9370413315720465,36.05,Rural,C,Summer,8203.02
51.0,192801.0,4.0,,16.15,Urban,C,Summer,7624.26
23.0,90891.0,6.0,4.351053862378561,31.26,Suburban,D,Winter,5814.72
43.0,55193.0,11.0,3.029123942406253,31.15,Suburban,C,Spring,7610.39
48.0,51110.0,9.0,1.4289539209465039,11.85,Suburban,B,Winter,5367.02
18.0,53931.0,9.0,3.8399582438268625,25.12,Rural,A,Winter,5837.93
21.0,40931.0,7.0,3.9770447148845953,,Urban,B,Autumn,8144.1
18.0,67928.0,6.0,4.442053631223258,11.11,Rural,C,Winter,6601.62
32.0,33886.0,9.0,3.766399862687165,7.5,Urban,D,Winter,4544.58
44.0,30000.0,10.0,5.0,26.67,Urban,A,Autumn,6377.42
53.0,66823.0,7.0,4.252961046568244,6.46,Rural,B,Autumn,5485.19
36.0,60513.0,5.0,3.846245182510737,55.13,Rural,D,Winter,6700.16
55.0,45000.0,6.0,4.652360384341704,42.37,Urban,B,Autumn,7746.07
18.0,31529.0,8.0,3.4758195537262155,33.08,Urban,A,Summer,6774.32
18.0,69208.0,8.0,5.0,28.15,Urban,B,Spring,7424.32
34.0,36494.0,8.0,3.423221814334611,43.35,Urban,C,Winter,8209.89
40.0,55856.0,4.0,4.225683203550574,15.47,Rural,D,Summer,5414.34
35.0,144710.0,8.0,4.513851539217258,46.36,Suburban,A,Autumn,6866.51
18.0,82917.0,9.0,3.081492058402976,19.63,Urban,C,Spring,7426.75
34.0,30195.0,11.0,3.7580346695211606,18.41,Rural,A,Winter,5407.63
19.0,31653.0,4.0,3.8935815532698785,,Rural,D,Summer,5567.57
43.0,64596.0,6.0,3.180955178207518,33.44,Urban,B,Autumn,7149.54
39.0,30102.0,9.0,3.914912246464198,38.81,Urban,A,Spring,6863.61
24.0,30000.0,,3.4206632530434136,11.17,Suburban,C,Spring,6607.33
29.0,78134.0,13.0,4.375423169694516,7.59,Urban,A,Winter,4965.02
22.0,70296.0,7.0,3.5088870466328954,26.03,Rural,A,Spring,6109.49
34.0,75004.0,11.0,3.2423559279119165,27.35,Urban,C,Summer,7932.96
46.0,68290.0,9.0,2.754022308790324,28.21,Rural,D,Autumn,5608.99
23.0,57951.0,5.0,4.93817602123453,15.68,Urban,B,Summer,6863.94
41.0,42998.0,6.0,2.3628045572676566,29.36,Suburban,A,Summer,6104.66
29.0,77503.0,9.0,4.078636041456301,38.24,Urban,A,Autumn,6785.98
25.0,128662.0,6.0,4.479681031033925,,Suburban,B,Summer,7484.46
34.0,46601.0,17.0,4.765047688582416,62.88,Suburban,C,Spring,9084.51
23.0,35941.0,6.0,3.830651886197284,55.83,Rural,C,Winter,8559.67
28.0,33943.0,10.0,3.7041499248292347,9.0,Urban,B,Winter,5729.02
21.0,38818.0,9.0,3.5476701138118183,25.85,Urban,C,Autumn,7662.64
59.0,66257.0,7.0,3.9693277103386957,55.85,Urban,D,Autumn,7077.3
35.0,30000.0,6.0,3.478206947247328,50.96,Suburban,D,Summer,6808.93
27.0,74577.0,12.0,,41.19,Urban,B,Spring,7798.16
38.0,82616.0,7.0,3.089784578320882,20.33,Urban,B,Spring,6656.95
34.0,30000.0,4.0,3.8824995757857987,,Urban,D,Spring,7090.88
32.0,36696.0,16.0,3.7827624550967838,61.68,Suburban,D,Spring,7086.97
42.0,62308.0,8.0,3.4146622678227843,0.55,Urban,A,Autumn,3907.12
44.0,55730.0,7.0,3.4014796356770134,38.5,Suburban,B,Spring,7226.29
29.0,77639.0,5.0,4.186922459469771,11.77,Rural,C,Autumn,6717.49
28.0,55795.0,7.0,3.8510534467985593,19.98,Urban,B,Autumn,6630.76
32.0,112689.0,13.0,4.004676192880405,47.81,Rural,C,Summer,8718.67
18.0,50992.0,11.0,3.7691524576379423,52.68,Urban,A,Winter,7152.73
18.0,36625.0,11.0,3.836956578012712,44.71,Suburban,C,Spring,8346.77
51.0,35182.0,10.0,4.326174398581191,30.2,Rural,A,Winter,6076.25
55.0,86486.0,7.0,3.773215212322523,68.2,Urban,C,Winter,9098.12
32.0,60768.0,5.0,3.6738184158690435,27.24,Urban,C,Spring,7860.97
42.0,82196.0,8.0,3.3046713802495122,8.23,Suburban,C,Summer,6431.81
39.0,81354.0,10.0,3.7448162581537554,3.83,Suburban,D,Spring,4114.95
70.0,30000.0,7.0,3.543286566864502,33.23,Suburban,C,Winter,7556.69
48.0,33859.0,8.0,4.4571255426812355,49.24,Suburban,B,Spring,7786.89
33.0,35943.0,9.0,3.6384491548537725,43.26,Urban,D,Autumn,6582.52
24.0,39814.0,3.0,4.248326240561496,11.11,Urban,A,Autumn,5397.24
18.0,48524.0,14.0,2.8500755335197483,28.16,Rural,D,Winter,5547.47
37.0,98674.0,9.0,3.808298622829818,58.32,Urban,A,Winter,7300.98
26.0,109015.0,,3.9839441656046173,10.0,Rural,A,Spring,5206.95
18.0,51718.0,4.0,3.714598739815976,29.33,Urban,C,Autumn,7862.12
27.0,52805.0,,,45.72,Rural,C,Spring,8625.52
22.0,42078.0,6.0,1.6300646033082433,12.97,Urban,C,Summer,6997.71
55.0,62605.0,9.0,3.942781266451403,31.19,Rural,D,Winter,5776.96
46.0,66255.0,12.0,3.991155691970778,54.48,Rural,D,Winter,6672.12
35.0,89611.0,6.0,4.888285135267488,37.29,Suburban,B,Summer,7593.02
53.0,89252.0,7.0,4.334396125717086,24.9,Rural,C,Winter,7344.33
36.0,30000.0,9.0,3.564497678202257,33.14,Suburban,D,Autumn,5848.12
25.0,55477.0,9.0,4.48656137197276,7.66,Suburban,C,Autumn,6350.12
53.0,119617.0,12.0,3.707465176147927,27.03,Urban,D,Spring,6036.24
41.0,48095.0,12.0,2.90219745126823,49.87,Urban,D,Winter,6564.1
23.0,105833.0,8.0,3.3785497525031185,51.12,Suburban,B,Spring,7785.25
33.0,51368.0,8.0,3.0265335120670573,20.33,Rural,B,Spring,6458.53
24.0,65347.0,4.0,2.9802615847493388,27.49,Urban,B,Winter,6776.32
18.0,33913.0,13.0,2.883462822794202,70.96,Urban,D,Autumn,7458.28
46.0,34557.0,13.0,4.094761749889443,50.63,Rural,B,Winter,7592.65
58.0,86055.0,7.0,5.0,66.04,Urban,B,Spring,8790.91
18.0,93052.0,11.0,3.617750808059897,31.32,Rural,B,Spring,7136.71
42.0,60671.0,8.0,2.606688660365669,43.15,Urban,C,Summer,8505.4
27.0,32411.0,8.0,3.2749483826773855,34.36,Urban,A,Summer,6775.08
29.0,61200.0,7.0,4.609769813261507,7.87,Suburban,B,Spring,5760.39
28.0,112265.0,5.0,3.7533201311789557,10.01,Suburban,B,Summer,5953.69
25.0,143119.0,8.0,3.990077319629638,17.8,Suburban,C,Autumn,7005.94
36.0,51105.0,7.0,3.546582718657916,33.63,Rural,A,Winter,6132.47
25.0,30000.0,6.0,3.98583575947413,24.72,Suburban,A,Spring,5997.49
38.0,91143.0,10.0,4.343475024799206,28.96,Rural,C,Spring,7828.51
34.0,52157.0,5.0,3.8128407008732608,27.32,Urban,D,Summer,6211.79
32.0,95944.0,6.0,4.62385852380886,39.2,Rural,B,Spring,7591.02
24.0,68909.0,6.0,3.659478797414327,37.71,Urban,A,Summer,6987.76
28.0,38495.0,12.0,4.61752384818406,23.23,Rural,A,Winter,5845.74
44.0,61643.0,12.0,3.818248271545416,53.27,Rural,B,Summer,8078.01
41.0,115171.0,11.0,2.8935051790412762,16.29,Suburban,C,Winter,6566.57
23.0,55571.0,5.0,4.418963538112702,19.07,Urban,D,Summer,5921.65
36.0,35689.0,4.0,3.354352412245993,26.83,Rural,B,Winter,6541.54
44.0,30000.0,12.0,3.550751555499723,55.59,Rural,D,Spring,6914.57
18.0,40697.0,9.0,4.338262633605182,33.14,Urban,B,Autumn,7378.78
42.0,48773.0,3.0,4.120894807071086,25.82,Suburban,A,Autumn,5885.6
27.0,90219.0,8.0,3.513850301056611,51.42,Suburban,D,Winter,6463.66
42.0,34186.0,6.0,4.581965986935635,26.38,Rural,D,Winter,5646.76
26.0,130206.0,8.0,4.124888060630834,33.91,Rural,A,Winter,6291.3
18.0,30682.0,8.0,3.878290136002361,22.66,Urban,C,Autumn,7561.32
18.0,192095.0,7.0,3.9767249973176524,25.12,Suburban,A,Winter,5789.67
36.0,141883.0,7.0,3.332182170970102,25.31,Urban,A,Winter,5938.28
38.0,64253.0,5.0,3.8471199774485205,50.4,Rural,D,Autumn,6662.04
24.0,30000.0,12.0,3.794553427359692,26.49,Rural,D,Spring,5854.28
43.0,58238.0,4.0,3.7752697867970357,46.58,Rural,A,Winter,6661.09
18.0,49344.0,9.0,3.559243232802816,22.48,Suburban,B,Spring,6585.43
34.0,31661.0,6.0,4.086591078836264,17.36,Rural,D,Summer,5512.99
20.0,69252.0,,4.636125723470571,35.29,Urban,D,Autumn,6479.36
27.0,39663.0,5.0,3.3005510427483595,20.09,Suburban,D,Winter,5071.41
36.0,41879.0,11.0,4.949757230392528,15.46,Urban,C,Winter,7131.51
25.0,54077.0,7.0,3.121414468459937,27.45,Suburban,B,Winter,6487.77
30.0,44916.0,8.0,4.196982934939424,19.89,Suburban,A,Summer,5901.89
47.0,169241.0,2.0,2.395865042382656,14.39,Rural,A,Summer,5414.26
28.0,45805.0,6.0,3.5822162238793136,31.97,Suburban,B,Autumn,6888.79
45.0,74641.0,8.0,3.99694455101937,23.97,Rural,C,Spring,7508.86
21.0,64393.0,8.0,3.894914202751774,61.73,Rural,D,Winter,6971.74
41.0,71423.0,9.0,4.377311553427898,24.43,Rural,B,Autumn,6718.18
52.0,74202.0,7.0,3.234343904321517,38.47,Rural,A,Summer,6700.46
18.0,93030.0,4.0,3.954497303723873,47.02,Urban,C,Spring,8774.38
25.0,68406.0,8.0,2.489393091938991,15.54,Rural,B,Summer,6290.22
42.0,67000.0,3.0,4.862472425831707,23.56,Rural,D,Autumn,5709.61
33.0,61651.0,9.0,2.1672618486247406,41.36,Rural,C,Winter,7802.36
39.0,55870.0,6.0,4.8024928665495885,,Urban,D,Winter,5659.26
28.0,37953.0,6.0,3.689087386015646,19.76,Rural,D,Summer,5623.4
36.0,58079.0,4.0,3.1962741263562027,54.34,Suburban,D,Winter,6478.61
33.0,67551.0,6.0,4.008350931172925,61.35,Urban,A,Winter,7433.34
49.0,73210.0,8.0,3.47816721448279,61.13,Urban,D,Winter,7021.35
38.0,65522.0,8.0,4.041377755312592,52.8,Urban,B,Autumn,8033.0
39.0,53291.0,11.0,3.5914866043610574,55.1,Urban,C,Autumn,8785.47
30.0,58189.0,11.0,3.1246427390776126,24.57,Urban,C,Summer,7791.6
29.0,45396.0,7.0,3.728437002340197,35.31,Suburban,D,Autumn,5997.35
30.0,70025.0,11.0,4.830779019532143,3.09,Suburban,B,Spring,5277.15
40.0,53607.0,8.0,3.835661209751656,20.25,Suburban,D,Spring,5393.57
30.0,65531.0,4.0,3.8839590458385955,46.87,Suburban,B,Spring,7665.99
38.0,98755.0,8.0,3.0467609946635323,75.01,Rural,B,Autumn,8405.4
60.0,41996.0,8.0,3.426526167154652,12.7,Rural,D,Spring,4980.23
45.0,80688.0,5.0,4.246934340544674,5.01,Suburban,D,Winter,4041.42
31.0,60877.0,9.0,3.5735392467337297,23.98,Urban,C,Summer,7827.17
49.0,164489.0,7.0,4.610272373234969,16.03,Urban,D,Winter,5311.52
30.0,53737.0,11.0,4.351381905171375,40.88,Urban,D,Autumn,6621.2
18.0,84760.0,15.0,3.080542750274434,52.24,Urban,A,Winter,7054.8
23.0,60336.0,11.0,3.1922393845072286,41.85,Urban,A,Autumn,6810.21
18.0,30000.0,12.0,2.8698903311450468,46.72,Suburban,C,Winter,8015.03
31.0,46150.0,14.0,3.444718747554901,19.26,Rural,C,Winter,6927.71
35.0,92989.0,11.0,4.373679864434913,20.91,Rural,B,Autumn,6544.45
55.0,48226.0,8.0,4.487136485098592,38.46,Rural,A,Summer,6894.28
39.0,30000.0,5.0,3.3185750112291785,26.72,Urban,A,Autumn,6106.49
32.0,58941.0,9.0,4.1514292025832225,,Suburban,D,Winter,5731.45
45.0,34677.0,10.0,4.199346102891912,18.96,Urban,B,Autumn,6570.73
18.0,63953.0,6.0,3.5795377724943327,8.66,Urban,A,Summer,5380.87
38.0,130037.0,11.0,4.901606549697635,42.61,Suburban,C,Autumn,8287.89
44.0,87968.0,11.0,5.0,29.97,Suburban,C,Spring,7889.33
18.0,129098.0,7.0,4.256555233288242,15.54,Rural,B,Autumn,6280.04
49.0,45218.0,8.0,4.846370632964322,24.72,Urban,D,Autumn,5947.78
39.0,55738.0,7.0,4.693794986390245,23.27,Urban,B,Autumn,6914.05
30.0,35518.0,3.0,3.196840819797748,18.59,Suburban,A,Summer,5680.49
43.0,42531.0,7.0,3.604722126838648,56.66,Urban,A,Spring,7466.18
62.0,37668.0,8.0,,42.55,Suburban,A,Spring,6804.24
37.0,31152.0,10.0,4.230391711769021,32.08,Suburban,D,Spring,6041.97
38.0,118531.0,9.0,3.8749647393836253,34.96,Suburban,D,Spring,6131.67
29.0,30000.0,8.0,3.3519429404890637,37.68,Suburban,D,Summer,6317.06
25.0,118785.0,4.0,4.237705498325177,20.45,Urban,C,Summer,7776.56
45.0,111639.0,10.0,4.399776722891072,55.04,Urban,D,Summer,7393.91
25.0,76872.0,4.0,3.471561987092763,16.02,Urban,C,Winter,6966.26
36.0,34295.0,12.0,3.636691952756494,33.47,Rural,C,Spring,7911.96
29.0,30000.0,7.0,3.81481213975807,32.35,Suburban,B,Summer,7203.69
41.0,45515.0,10.0,3.331143153238053,24.02,Urban,B,Summer,7006.76
39.0,81843.0,,3.2501363037644904,24.9,Urban,B,Autumn,6771.83
47.0,59966.0,9.0,3.0255509922270662,18.88,Urban,D,Autumn,5357.82
29.0,35534.0,7.0,4.7697647290035015,67.83,Suburban,A,Summer,7901.12
32.0,106309.0,13.0,3.549211739998305,14.0,Suburban,D,Autumn,4864.63
23.0,138995.0,7.0,3.9339749016002488,24.83,Suburban,B,Autumn,6637.39
30.0,53461.0,6.0,3.671210376223573,13.46,Rural,A,Spring,5386.45
40.0,63238.0,13.0,3.8652671417131406,24.69,Urban,A,Spring,6230.36
44.0,30000.0,8.0,3.7369427259728707,37.52,Urban,D,Autumn,6336.91
24.0,48669.0,8.0,3.907624853934261,19.45,Suburban,B,Spring,6462.98
45.0,77282.0,8.0,3.88898180791773,40.06,Rural,D,Autumn,6272.08
51.0,71498.0,11.0,4.200076791358237,42.54,Rural,A,Spring,6858.07
40.0,46452.0,8.0,3.1961657706082796,32.45,Urban,B,Autumn,7108.38
58.0,52202.0,8.0,2.9454815629107594,24.37,Urban,A,Autumn,5957.14
26.0,47877.0,5.0,4.1202056522547315,24.33,Suburban,D,Winter,5421.19
20.0,52092.0,10.0,4.0006890318765755,47.38,Urban,C,Autumn,8641.61
18.0,73985.0,11.0,4.782517602115548,24.9,Suburban,C,Winter,7394.16
53.0,30000.0,9.0,4.011265120590686,53.51,Urban,B,Autumn,8029.11
43.0,57689.0,3.0,4.590152737428577,22.69,Suburban,A,Winter,5665.97
34.0,71324.0,7.0,3.44358028770146,21.85,Rural,D,Summer,5679.8
38.0,45015.0,10.0,3.568761807000822,45.44,Urban,C,Autumn,8435.62
21.0,47114.0,8.0,4.063785323227862,19.8,Rural,A,Spring,5866.44
64.0,47801.0,9.0,2.3540376171758046,40.42,Urban,D,Autumn,6334.89
37.0,47121.0,6.0,3.7140819007794934,31.22,Rural,B,Winter,6798.4
36.0,60051.0,7.0,2.9928650965607484,31.41,Urban,A,Winter,6161.05
44.0,63863.0,7.0,3.1095728682370574,48.15,Suburban,D,Spring,6506.09
41.0,30000.0,12.0,3.440304004711043,48.99,Urban,C,Autumn,8538.63
38.0,82987.0,13.0,3.9194203847216644,12.19,Urban,B,Summer,6402.18
26.0,51792.0,8.0,3.037713079986748,38.81,Urban,A,Autumn,6657.96
41.0,157390.0,7.0,3.3225775204747294,47.41,Suburban,A,Autumn,6705.04
58.0,32997.0,8.0,2.918546902033205,21.0,Rural,C,Autumn,7075.62
51.0,38806.0,8.0,3.115568989872643,7.26,Urban,D,Winter,4393.69
54.0,54098.0,8.0,3.962758958543626,24.06,Urban,D,Winter,5633.47
29.0,73616.0,6.0,3.8442305083779114,70.28,Rural,D,Summer,7628.71
23.0,30000.0,8.0,3.4855679206299817,44.84,Urban,D,Autumn,6653.14
33.0,39555.0,11.0,2.505324323765336,38.67,Suburban,C,Summer,8040.46
36.0,80472.0,7.0,4.423660100483049,18.28,Rural,D,Winter,5211.0
48.0,37270.0,4.0,4.106218389582946,34.69,Urban,B,Summer,7605.13
18.0,118778.0,10.0,4.179991449087891,43.07,Urban,C,Autumn,8527.99
53.0,47718.0,7.0,3.8081313041473632,58.18,Rural,B,Winter,7819.43
33.0,38189.0,7.0,3.7379648560045444,27.96,Suburban,B,Winter,6559.76
30.0,81237.0,8.0,4.208588740558743,10.93,Rural,C,Summer,6935.98
23.0,133761.0,10.0,4.493801864353718,40.47,Urban,A,Winter,6843.42
18.0,73732.0,9.0,3.8863819187454784,24.2,Urban,D,Winter,5703.52
45.0,112444.0,9.0,3.8025198168924224,23.66,Suburban,D,Winter,5293.15
36.0,138457.0,11.0,3.9516319569909952,72.07,Urban,B,Summer,8955.43
20.0,37762.0,,3.6375243563939192,7.95,Rural,D,Winter,4412.03
19.0,95721.0,9.0,3.1871052458773965,24.68,Suburban,A,Winter,5631.24
31.0,30000.0,7.0,3.6746605541532924,49.72,Urban,A,Autumn,7130.03
55.0,74047.0,9.0,3.4666776677823514,,Suburban,A,Spring,6100.37
32.0,57777.0,9.0,4.026968039774984,30.94,Suburban,C,Spring,7784.0
18.0,111466.0,8.0,3.5065334127512324,20.62,Urban,C,Winter,7265.59
32.0,107595.0,11.0,3.8522588481205844,33.86,Rural,C,Autumn,7860.46
32.0,79610.0,12.0,3.656219290279727,29.27,Urban,C,Summer,8095.43
18.0,69509.0,11.0,3.7871724896520313,21.71,Urban,A,Autumn,5993.14
34.0,77202.0,8.0,3.7753793150852255,13.82,Rural,B,Spring,6164.77
32.0,61752.0,10.0,4.361764311069663,18.18,Suburban,D,Summer,5523.66
43.0,58070.0,10.0,2.3273082691640767,3.34,Suburban,C,Autumn,5517.17
57.0,123166.0,8.0,3.944941351304379,51.89,Urban,D,Spring,7095.25
49.0,130803.0,10.0,3.417447661802413,56.92,Urban,D,Winter,6896.26
32.0,55780.0,11.0,4.014277082300652,45.26,Rural,B,Summer,7856.23
22.0,67428.0,4.0,3.5790583985520845,20.54,Urban,B,Autumn,6644.23
66.0,62369.0,5.0,3.391961793751854,51.17,Rural,A,Spring,7105.32
36.0,30000.0,8.0,3.5726317018968734,5.7,Suburban,C,Spring,6108.36
35.0,50604.0,14.0,2.534639536345639,9.41,Rural,A,Summer,5061.6
35.0,133233.0,6.0,5.0,12.19,Urban,A,Autumn,5582.53
37.0,41155.0,10.0,4.388591443914449,33.98,Suburban,A,Spring,6457.38
33.0,172348.0,5.0,3.2454429135298355,6.93,Rural,C,Winter,6037.36
28.0,107588.0,8.0,2.754914706146799,41.24,Suburban,D,Winter,5993.52
28.0,73185.0,5.0,3.413672065948981,5.55,Urban,D,Spring,4604.44
35.0,79255.0,,3.2541017996790846,54.68,Rural,C,Summer,8826.34
28.0,37850.0,7.0,3.963853718879786,43.19,Suburban,B,Winter,7264.16
26.0,52438.0,9.0,4.597094744041578,32.94,Rural,A,Autumn,6448.17
36.0,123094.0,4.0,4.082096368340284,44.35,Urban,B,Spring,7893.97
32.0,44035.0,10.0,3.9932681010917137,20.6,Urban,D,Spring,5755.84
53.0,101780.0,4.0,5.0,37.7,Suburban,B,Autumn,7340.5
18.0,30076.0,8.0,3.326940115630816,28.14,Rural,D,Winter,5604.96
48.0,32890.0,5.0,2.824980639970047,64.57,Suburban,D,Spring,7016.27
50.0,154924.0,8.0,3.0018864525703695,37.05,Suburban,C,Winter,7616.92
18.0,59521.0,5.0,2.5216619437189847,,Urban,B,Summer,7313.86
31.0,45741.0,7.0,4.1507457639950225,22.6,Rural,C,Spring,7500.88
31.0,118346.0,13.0,3.397974816642753,18.07,Suburban,C,Winter,6770.03
18.0,111626.0,4.0,3.228289540228574,46.03,Rural,A,Spring,6938.85
26.0,94881.0,,3.7643522522275537,,Suburban,D,Summer,6940.72
22.0,45029.0,5.0,4.640803907922086,26.88,Rural,D,Winter,5756.68
56.0,51872.0,10.0,3.0256739157200765,,Rural,D,Summer,5667.7
46.0,69969.0,7.0,3.637053786066122,18.26,Rural,C,Summer,7277.94
50.0,84728.0,6.0,3.1362161009524523,4.77,Urban,D,Summer,4570.27
44.0,46433.0,8.0,3.5531258600749753,30.94,Rural,C,Summer,7907.72
21.0,65210.0,12.0,3.3023295964307064,57.56,Suburban,D,Spring,6929.98
29.0,68439.0,5.0,3.1967436377906906,30.18,Rural,B,Autumn,6852.85
41.0,113935.0,4.0,5.0,31.53,Urban,C,Autumn,8134.15
20.0,87311.0,7.0,4.820674546638328,7.47,Rural,D,Summer,4986.92
44.0,30000.0,10.0,3.974998988416153,43.05,Urban,B,Spring,7783.96
32.0,53808.0,12.0,2.8712810680603793,50.78,Urban,C,Spring,8706.25
31.0,37632.0,7.0,4.278662053481337,41.48,Urban,A,Winter,6784.25
